,Year,Leading Cause,Sex,Race Ethnicity,Deaths,Death Rate,Age Adjusted Death Rate
961,2014,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Other Race/ Ethnicity,10.0,53.54813559322028,52.78361581920898
962,2014,All Other Causes,M,Not Stated/Unknown,96.0,53.54813559322028,52.78361581920898
963,2014,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,White Non-Hispanic,4507.0,318.0,161.0
964,2014,Chronic Lower Respiratory Diseases (J40-J47),F,Other Race/ Ethnicity,6.0,53.54813559322028,52.78361581920898
965,2014,Alzheimer's Disease (G30),F,Not Stated/Unknown,448.1613445378151,53.54813559322028,52.78361581920898
966,2014,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",M,Asian and Pacific Islander,28.0,4.9,5.8
967,2014,"Essential Hypertension and Renal Diseases (I10, I12)",M,White Non-Hispanic,175.0,13.0,10.5
968,2014,Influenza (Flu) and Pneumonia (J09-J18),M,Black Non-Hispanic,242.0,28.0,33.9
969,2014,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Black Non-Hispanic,148.0,17.1,17.7
970,2014,Malignant Neoplasms (Cancer: C00-C97),F,Other Race/ Ethnicity,66.0,53.54813559322028,52.78361581920898
971,2014,Chronic Lower Respiratory Diseases (J40-J47),M,Asian and Pacific Islander,95.0,16.6,22.9
972,2014,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Black Non-Hispanic,2194.0,209.1,169.1
973,2014,Certain Conditions originating in the Perinatal Period (P00-P96),M,Other Race/ Ethnicity,8.0,53.54813559322028,52.78361581920898
974,2014,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,Asian and Pacific Islander,50.0,8.7,8.7
975,2014,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Asian and Pacific Islander,554.0,96.5,118.5
976,2014,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Other Race/ Ethnicity,10.0,53.54813559322028,52.78361581920898
977,2014,Influenza (Flu) and Pneumonia (J09-J18),M,Not Stated/Unknown,14.0,53.54813559322028,52.78361581920898
978,2014,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,White Non-Hispanic,169.0,11.9,7.4
979,2014,Diabetes Mellitus (E10-E14),M,Not Stated/Unknown,8.0,53.54813559322028,52.78361581920898
980,2014,Cerebrovascular Disease (Stroke: I60-I69),M,White Non-Hispanic,277.0,20.6,16.8
981,2014,Influenza (Flu) and Pneumonia (J09-J18),M,White Non-Hispanic,502.0,37.4,29.7
982,2014,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,Other Race/ Ethnicity,12.0,53.54813559322028,52.78361581920898
983,2014,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,White Non-Hispanic,3990.0,297.1,238.4
984,2014,"Essential Hypertension and Renal Diseases (I10, I12)",M,Black Non-Hispanic,155.0,18.0,21.6
985,2014,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,White Non-Hispanic,258.0,19.2,16.4
986,2014,Septicemia (A40-A41),M,Not Stated/Unknown,8.0,53.54813559322028,52.78361581920898
987,2014,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Not Stated/Unknown,10.0,53.54813559322028,52.78361581920898
988,2014,Alzheimer's Disease (G30),F,Black Non-Hispanic,123.0,11.7,9.2
989,2014,Influenza (Flu) and Pneumonia (J09-J18),M,Asian and Pacific Islander,105.0,18.3,25.0
990,2014,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Hispanic,92.0,7.7,8.7
991,2014,"Essential Hypertension and Renal Diseases (I10, I12)",M,Not Stated/Unknown,9.0,53.54813559322028,52.78361581920898
992,2014,Malignant Neoplasms (Cancer: C00-C97),M,White Non-Hispanic,3142.0,234.0,195.1
993,2014,Human Immunodeficiency Virus Disease (HIV: B20-B24),M,Black Non-Hispanic,196.0,22.7,21.7
994,2014,Malignant Neoplasms (Cancer: C00-C97),F,Not Stated/Unknown,50.0,53.54813559322028,52.78361581920898
995,2014,All Other Causes,F,Other Race/ Ethnicity,59.0,53.54813559322028,52.78361581920898
996,2014,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Other Race/ Ethnicity,68.0,53.54813559322028,52.78361581920898
997,2014,"Essential Hypertension and Renal Diseases (I10, I12)",F,White Non-Hispanic,180.0,12.7,6.7
998,2014,Malignant Neoplasms (Cancer: C00-C97),M,Black Non-Hispanic,1532.0,177.5,199.6
999,2014,Chronic Lower Respiratory Diseases (J40-J47),M,Hispanic,145.0,12.1,19.3
1000,2014,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",F,Not Stated/Unknown,6.0,53.54813559322028,52.78361581920898
1001,2014,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Other Race/ Ethnicity,12.0,53.54813559322028,52.78361581920898
1002,2014,Chronic Lower Respiratory Diseases (J40-J47),F,Not Stated/Unknown,12.0,53.54813559322028,52.78361581920898
1003,2014,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,Hispanic,191.0,16.0,16.6
1004,2014,Malignant Neoplasms (Cancer: C00-C97),M,Other Race/ Ethnicity,50.0,53.54813559322028,52.78361581920898
1005,2014,All Other Causes,F,Not Stated/Unknown,48.0,53.54813559322028,52.78361581920898
1006,2014,Diabetes Mellitus (E10-E14),F,White Non-Hispanic,228.0,16.1,10.0
1007,2014,"Essential Hypertension and Renal Diseases (I10, I12)",F,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1008,2014,Chronic Lower Respiratory Diseases (J40-J47),F,Black Non-Hispanic,220.0,21.0,17.9
1009,2014,Chronic Lower Respiratory Diseases (J40-J47),F,Asian and Pacific Islander,36.0,5.8,6.3
1010,2014,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,White Non-Hispanic,204.0,15.2,13.4
1011,2014,Diabetes Mellitus (E10-E14),F,Hispanic,209.0,16.5,17.9
1012,2014,Cerebrovascular Disease (Stroke: I60-I69),F,Other Race/ Ethnicity,8.0,53.54813559322028,52.78361581920898
1013,2014,Malignant Neoplasms (Cancer: C00-C97),M,Hispanic,1146.0,96.0,143.5
1014,2014,Chronic Lower Respiratory Diseases (J40-J47),M,Black Non-Hispanic,186.0,21.5,25.4
1015,2014,Influenza (Flu) and Pneumonia (J09-J18),M,Other Race/ Ethnicity,11.0,53.54813559322028,52.78361581920898
1016,2014,Influenza (Flu) and Pneumonia (J09-J18),F,Not Stated/Unknown,11.0,53.54813559322028,52.78361581920898
1017,2014,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Hispanic,164.0,13.7,16.7
1018,2014,Malignant Neoplasms (Cancer: C00-C97),F,Hispanic,1154.0,91.1,97.4
1019,2014,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Hispanic,1230.0,97.1,106.7
1020,2014,Diabetes Mellitus (E10-E14),M,Hispanic,186.0,15.6,23.2
1021,2014,All Other Causes,M,Black Non-Hispanic,1375.0,159.3,177.8
1022,2014,Cerebrovascular Disease (Stroke: I60-I69),M,Asian and Pacific Islander,91.0,15.9,19.3
1023,2014,Cerebrovascular Disease (Stroke: I60-I69),F,Black Non-Hispanic,274.0,26.1,21.4
1024,2014,Certain Conditions originating in the Perinatal Period (P00-P96),F,Not Stated/Unknown,10.0,53.54813559322028,52.78361581920898
1025,2014,Influenza (Flu) and Pneumonia (J09-J18),F,White Non-Hispanic,563.0,39.7,20.4
1026,2014,Malignant Neoplasms (Cancer: C00-C97),M,Asian and Pacific Islander,657.0,114.5,129.5
1027,2014,Chronic Lower Respiratory Diseases (J40-J47),M,Not Stated/Unknown,14.0,53.54813559322028,52.78361581920898
1028,2014,"Congenital Malformations, Deformations, and Chromosomal Abnormalities (Q00-Q99)",F,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1029,2014,All Other Causes,F,Hispanic,1135.0,89.6,96.0
1030,2014,Chronic Lower Respiratory Diseases (J40-J47),F,Hispanic,193.0,15.2,16.8
1031,2014,Diabetes Mellitus (E10-E14),F,Black Non-Hispanic,398.0,37.9,31.6
1032,2014,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Hispanic,1281.0,107.3,170.5
1033,2014,All Other Causes,M,White Non-Hispanic,2275.0,169.4,141.3
1034,2014,All Other Causes,F,Asian and Pacific Islander,339.0,54.2,59.0
1035,2014,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Hispanic,64.0,5.1,5.4
1036,2014,All Other Causes,F,White Non-Hispanic,2578.0,181.9,110.7
1037,2014,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Asian and Pacific Islander,31.0,5.4,5.3
1038,2014,All Other Causes,F,Black Non-Hispanic,1536.0,146.4,126.4
1039,2014,Diabetes Mellitus (E10-E14),F,Not Stated/Unknown,9.0,53.54813559322028,52.78361581920898
1040,2014,Diabetes Mellitus (E10-E14),F,Asian and Pacific Islander,50.0,8.0,8.5
1041,2014,Cerebrovascular Disease (Stroke: I60-I69),F,White Non-Hispanic,418.0,29.5,15.6
1042,2014,All Other Causes,M,Hispanic,1195.0,100.1,143.3
1043,2014,Cerebrovascular Disease (Stroke: I60-I69),F,Asian and Pacific Islander,112.0,17.9,19.1
1044,2014,Influenza (Flu) and Pneumonia (J09-J18),F,Black Non-Hispanic,266.0,25.3,20.6
1045,2014,Diabetes Mellitus (E10-E14),M,Other Race/ Ethnicity,18.0,53.54813559322028,52.78361581920898
1046,2014,Malignant Neoplasms (Cancer: C00-C97),M,Not Stated/Unknown,73.0,53.54813559322028,52.78361581920898
1047,2014,All Other Causes,M,Asian and Pacific Islander,424.0,73.9,90.4
1048,2014,Influenza (Flu) and Pneumonia (J09-J18),F,Asian and Pacific Islander,80.0,12.8,14.1
1049,2014,"Chronic Liver Disease and Cirrhosis (K70, K73)",F,Not Stated/Unknown,448.1613445378151,53.54813559322028,52.78361581920898
1050,2014,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Not Stated/Unknown,115.0,53.54813559322028,52.78361581920898
1051,2014,Influenza (Flu) and Pneumonia (J09-J18),F,Hispanic,218.0,17.2,18.8
1052,2014,All Other Causes,M,Other Race/ Ethnicity,74.0,53.54813559322028,52.78361581920898
1053,2014,"Essential Hypertension and Renal Diseases (I10, I12)",F,Black Non-Hispanic,207.0,19.7,15.9
1054,2014,Influenza (Flu) and Pneumonia (J09-J18),M,Hispanic,199.0,16.7,26.6
1055,2014,Alzheimer's Disease (G30),F,White Non-Hispanic,276.0,19.5,8.6
1056,2014,Cerebrovascular Disease (Stroke: I60-I69),M,Black Non-Hispanic,197.0,22.8,26.4
1057,2014,Cerebrovascular Disease (Stroke: I60-I69),M,Not Stated/Unknown,8.0,53.54813559322028,52.78361581920898
1058,2014,Human Immunodeficiency Virus Disease (HIV: B20-B24),F,Black Non-Hispanic,102.0,9.7,8.5
1059,2014,Alzheimer's Disease (G30),F,Hispanic,142.0,11.2,12.5
1060,2014,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Other Race/ Ethnicity,6.0,53.54813559322028,52.78361581920898
1061,2014,Diabetes Mellitus (E10-E14),M,Asian and Pacific Islander,71.0,12.4,14.2
1062,2014,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",F,Black Non-Hispanic,90.0,8.6,7.1
1063,2014,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Other Race/ Ethnicity,63.0,53.54813559322028,52.78361581920898
1064,2014,Chronic Lower Respiratory Diseases (J40-J47),F,White Non-Hispanic,515.0,36.3,21.0
1065,2014,Influenza (Flu) and Pneumonia (J09-J18),F,Other Race/ Ethnicity,9.0,53.54813559322028,52.78361581920898
1066,2014,Chronic Lower Respiratory Diseases (J40-J47),M,White Non-Hispanic,399.0,29.7,24.0
1067,2014,Alzheimer's Disease (G30),F,Asian and Pacific Islander,26.0,4.2,4.7
1068,2014,Diabetes Mellitus (E10-E14),F,Other Race/ Ethnicity,11.0,53.54813559322028,52.78361581920898
1069,2014,Malignant Neoplasms (Cancer: C00-C97),F,White Non-Hispanic,3153.0,222.5,150.2
1070,2014,Cerebrovascular Disease (Stroke: I60-I69),M,Other Race/ Ethnicity,7.0,53.54813559322028,52.78361581920898
1071,2014,Malignant Neoplasms (Cancer: C00-C97),F,Asian and Pacific Islander,502.0,80.2,80.6
1072,2014,"Essential Hypertension and Renal Diseases (I10, I12)",F,Asian and Pacific Islander,29.0,4.6,5.1
1073,2014,"Assault (Homicide: Y87.1, X85-Y09)",M,Black Non-Hispanic,186.0,21.5,21.5
1074,2014,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Asian and Pacific Islander,462.0,73.8,81.1
1075,2014,Cerebrovascular Disease (Stroke: I60-I69),F,Not Stated/Unknown,10.0,53.54813559322028,52.78361581920898
1076,2014,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Asian and Pacific Islander,68.0,11.9,13.3
1077,2014,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",F,Other Race/ Ethnicity,5.0,53.54813559322028,52.78361581920898
1078,2014,"Essential Hypertension and Renal Diseases (I10, I12)",F,Hispanic,116.0,9.2,10.1
1079,2014,Cerebrovascular Disease (Stroke: I60-I69),F,Hispanic,220.0,17.4,19.0
1080,2014,Diabetes Mellitus (E10-E14),M,White Non-Hispanic,292.0,21.7,18.1
1081,2014,Human Immunodeficiency Virus Disease (HIV: B20-B24),F,Not Stated/Unknown,7.0,53.54813559322028,52.78361581920898
1082,2014,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Asian and Pacific Islander,42.0,6.7,6.9
1083,2014,Diabetes Mellitus (E10-E14),M,Black Non-Hispanic,318.0,36.8,42.2
1084,2014,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Not Stated/Unknown,95.0,53.54813559322028,52.78361581920898
1085,2014,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Hispanic,176.0,14.7,16.9
1086,2014,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",F,Asian and Pacific Islander,28.0,4.5,4.2
1087,2014,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Not Stated/Unknown,448.1613445378151,53.54813559322028,52.78361581920898
1088,2014,Malignant Neoplasms (Cancer: C00-C97),F,Black Non-Hispanic,1852.0,176.5,148.4
1089,2014,"Congenital Malformations, Deformations, and Chromosomal Abnormalities (Q00-Q99)",F,Not Stated/Unknown,448.1613445378151,53.54813559322028,52.78361581920898
1090,2014,Cerebrovascular Disease (Stroke: I60-I69),M,Hispanic,165.0,13.8,20.4
1091,2014,Septicemia (A40-A41),F,White Non-Hispanic,118.0,8.3,4.7
1092,2014,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",M,Black Non-Hispanic,1958.0,226.8,264.7
1093,2014,"Chronic Liver Disease and Cirrhosis (K70, K73)",F,Hispanic,66.0,5.2,5.4
1094,2015,"Assault (Homicide: Y87.1, X85-Y09)",Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1095,2015,Chronic Lower Respiratory Diseases (J40-J47),Male,Non-Hispanic Black,177.0,20.5,23.2
1096,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Non-Hispanic Black,167.0,19.4,22.4
1097,2015,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Non-Hispanic Black,155.0,18.0,16.6
1098,2015,"Assault (Homicide: Y87.1, X85-Y09)",Male,Non-Hispanic Black,196.0,22.7,23.0
1099,2015,All Other Causes,Male,Non-Hispanic Black,1418.0,164.4,182.7
1100,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Other Race/ Ethnicity,26.0,53.54813559322028,52.78361581920898
1101,2015,Malignant Neoplasms (Cancer: C00-C97),Male,Other Race/ Ethnicity,15.0,53.54813559322028,52.78361581920898
1102,2015,Chronic Lower Respiratory Diseases (J40-J47),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1103,2015,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1104,2015,Cerebrovascular Disease (Stroke: I60-I69),Male,Non-Hispanic Black,206.0,23.9,26.1
1105,2015,Diabetes Mellitus (E10-E14),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1106,2015,Human Immunodeficiency Virus Disease (HIV: B20-B24),Male,Non-Hispanic Black,185.0,21.4,20.7
1107,2015,Viral Hepatitis (B15-B19),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1108,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Not Stated/Unknown,174.0,53.54813559322028,52.78361581920898
1109,2015,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1110,2015,"Chronic Liver Disease and Cirrhosis (K70, K73)",Male,Not Stated/Unknown,17.0,53.54813559322028,52.78361581920898
1111,2015,Influenza (Flu) and Pneumonia (J09-J18),Male,Non-Hispanic Black,225.0,26.1,31.1
1112,2015,Cerebrovascular Disease (Stroke: I60-I69),Male,Not Stated/Unknown,18.0,53.54813559322028,52.78361581920898
1113,2015,Influenza (Flu) and Pneumonia (J09-J18),Male,Not Stated/Unknown,19.0,53.54813559322028,52.78361581920898
1114,2015,Chronic Lower Respiratory Diseases (J40-J47),Male,Not Stated/Unknown,21.0,53.54813559322028,52.78361581920898
1115,2015,Diabetes Mellitus (E10-E14),Male,Not Stated/Unknown,25.0,53.54813559322028,52.78361581920898
1116,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1117,2015,Malignant Neoplasms (Cancer: C00-C97),Male,Not Stated/Unknown,94.0,53.54813559322028,52.78361581920898
1118,2015,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1119,2015,"Congenital Malformations, Deformations, and Chromosomal Abnormalities (Q00-Q99)",Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1120,2015,Mental and Behavioral Disorders due to Use of Alcohol (F10),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1121,2015,Influenza (Flu) and Pneumonia (J09-J18),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1122,2015,"Meningitis (G00, G03)",Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1123,2015,Human Immunodeficiency Virus Disease (HIV: B20-B24),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1124,2015,All Other Causes,Male,Other Race/ Ethnicity,7.0,53.54813559322028,52.78361581920898
1125,2015,Diabetes Mellitus (E10-E14),Male,Non-Hispanic Black,345.0,40.0,44.7
1126,2015,Influenza (Flu) and Pneumonia (J09-J18),Male,Asian and Pacific Islander,108.0,18.3,23.2
1127,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Non-Hispanic Black,2033.0,235.7,265.9
1128,2015,Diabetes Mellitus (E10-E14),Male,Asian and Pacific Islander,85.0,14.4,16.4
1129,2015,Cerebrovascular Disease (Stroke: I60-I69),Male,Asian and Pacific Islander,90.0,15.2,17.2
1130,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Asian and Pacific Islander,610.0,103.2,122.8
1131,2015,Malignant Neoplasms (Cancer: C00-C97),Male,Asian and Pacific Islander,668.0,113.0,123.1
1132,2015,All Other Causes,Male,Hispanic,1196.0,99.1,135.8
1133,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Hispanic,105.0,8.7,13.4
1134,2015,Chronic Lower Respiratory Diseases (J40-J47),Male,Asian and Pacific Islander,76.0,12.9,16.3
1135,2015,Chronic Lower Respiratory Diseases (J40-J47),Male,Hispanic,153.0,12.7,20.0
1136,2015,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Male,Hispanic,178.0,14.7,17.2
1137,2015,Cerebrovascular Disease (Stroke: I60-I69),Male,Hispanic,178.0,14.7,22.2
1138,2015,Influenza (Flu) and Pneumonia (J09-J18),Male,Hispanic,196.0,16.2,26.1
1139,2015,Diabetes Mellitus (E10-E14),Male,Hispanic,225.0,18.6,26.2
1140,2015,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Hispanic,261.0,21.6,21.7
1141,2015,Human Immunodeficiency Virus Disease (HIV: B20-B24),Male,Not Stated/Unknown,16.0,53.54813559322028,52.78361581920898
1142,2015,"Chronic Liver Disease and Cirrhosis (K70, K73)",Male,Hispanic,166.0,13.8,17.1
1143,2015,Malignant Neoplasms (Cancer: C00-C97),Male,Non-Hispanic Black,1523.0,176.6,194.1
1144,2015,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Male,Asian and Pacific Islander,64.0,10.8,12.3
1145,2015,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",Male,Asian and Pacific Islander,39.0,6.6,6.5
1146,2015,All Other Causes,Male,Non-Hispanic White,2288.0,170.1,142.3
1147,2015,Alzheimer's Disease (G30),Male,Non-Hispanic White,170.0,12.6,9.6
1148,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Non-Hispanic White,170.0,12.6,10.0
1149,2015,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",Male,Non-Hispanic White,181.0,13.5,11.9
1150,2015,Diabetes Mellitus (E10-E14),Male,Non-Hispanic White,246.0,18.3,15.0
1151,2015,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Male,Non-Hispanic White,287.0,21.3,18.3
1152,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Asian and Pacific Islander,50.0,8.5,10.3
1153,2015,Cerebrovascular Disease (Stroke: I60-I69),Male,Non-Hispanic White,316.0,23.5,18.8
1154,2015,Chronic Lower Respiratory Diseases (J40-J47),Male,Non-Hispanic White,364.0,27.1,21.8
1155,2015,Influenza (Flu) and Pneumonia (J09-J18),Male,Non-Hispanic White,449.0,33.4,26.6
1156,2015,Malignant Neoplasms (Cancer: C00-C97),Male,Non-Hispanic White,3020.0,224.5,186.1
1157,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Non-Hispanic White,4015.0,298.5,239.2
1158,2015,All Other Causes,Male,Asian and Pacific Islander,454.0,76.8,90.9
1159,2015,Parkinson's Disease (G20),Male,Asian and Pacific Islander,30.0,5.1,6.6
1160,2015,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Non-Hispanic White,342.0,25.4,23.6
1161,2015,Certain Conditions originating in the Perinatal Period (P00-P96),Male,Not Stated/Unknown,16.0,53.54813559322028,52.78361581920898
1162,2015,All Other Causes,Female,Non-Hispanic Black,1599.0,153.0,129.5
1163,2015,All Other Causes,Male,Not Stated/Unknown,127.0,53.54813559322028,52.78361581920898
1164,2015,Cerebrovascular Disease (Stroke: I60-I69),Female,Non-Hispanic Black,307.0,29.4,23.6
1165,2015,Influenza (Flu) and Pneumonia (J09-J18),Female,Non-Hispanic Black,261.0,25.0,19.7
1166,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Non-Hispanic Black,232.0,22.2,17.5
1167,2015,Chronic Lower Respiratory Diseases (J40-J47),Female,Non-Hispanic Black,223.0,21.3,17.6
1168,2015,Alzheimer's Disease (G30),Female,Non-Hispanic Black,147.0,14.1,10.7
1169,2015,Human Immunodeficiency Virus Disease (HIV: B20-B24),Female,Non-Hispanic Black,92.0,8.8,7.8
1170,2015,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",Female,Non-Hispanic Black,79.0,7.6,6.2
1171,2015,Malignant Neoplasms (Cancer: C00-C97),Male,Hispanic,1175.0,97.3,140.9
1172,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Other Race/ Ethnicity,22.0,53.54813559322028,52.78361581920898
1173,2015,Malignant Neoplasms (Cancer: C00-C97),Female,Other Race/ Ethnicity,12.0,53.54813559322028,52.78361581920898
1174,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1175,2015,Cerebrovascular Disease (Stroke: I60-I69),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1176,2015,"Congenital Malformations, Deformations, and Chromosomal Abnormalities (Q00-Q99)",Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1177,2015,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1178,2015,Chronic Lower Respiratory Diseases (J40-J47),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1179,2015,Influenza (Flu) and Pneumonia (J09-J18),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1180,2015,Atherosclerosis (I70),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1181,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Not Stated/Unknown,11.0,53.54813559322028,52.78361581920898
1182,2015,Alzheimer's Disease (G30),Female,Not Stated/Unknown,14.0,53.54813559322028,52.78361581920898
1183,2015,Certain Conditions originating in the Perinatal Period (P00-P96),Female,Not Stated/Unknown,14.0,53.54813559322028,52.78361581920898
1184,2015,Cerebrovascular Disease (Stroke: I60-I69),Female,Not Stated/Unknown,15.0,53.54813559322028,52.78361581920898
1185,2015,Chronic Lower Respiratory Diseases (J40-J47),Female,Not Stated/Unknown,15.0,53.54813559322028,52.78361581920898
1186,2015,Influenza (Flu) and Pneumonia (J09-J18),Female,Not Stated/Unknown,16.0,53.54813559322028,52.78361581920898
1187,2015,Diabetes Mellitus (E10-E14),Female,Non-Hispanic Black,392.0,37.5,30.5
1188,2015,Diabetes Mellitus (E10-E14),Female,Not Stated/Unknown,25.0,53.54813559322028,52.78361581920898
1189,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Not Stated/Unknown,137.0,53.54813559322028,52.78361581920898
1190,2015,All Other Causes,Female,Other Race/ Ethnicity,13.0,53.54813559322028,52.78361581920898
1191,2015,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1192,2015,Alzheimer's Disease (G30),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1193,2015,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1194,2015,Septicemia (A40-A41),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
